"Route","avg_delay","range"
2027,22.8181818181818,"(15,30]"
6589,22.8238416988417,"(15,30]"
4748,22.8271531100478,"(15,30]"
2755,22.8333333333333,"(15,30]"
2586,22.8382352941176,"(15,30]"
6051,22.8435754189944,"(15,30]"
6262,22.8586956521739,"(15,30]"
905,22.8599640933573,"(15,30]"
3618,22.8721003134796,"(15,30]"
2272,22.8773996509599,"(15,30]"
2509,22.8900523560209,"(15,30]"
1743,22.8932806324111,"(15,30]"
902,22.9230769230769,"(15,30]"
6683,22.948275862069,"(15,30]"
5510,22.9574468085106,"(15,30]"
3696,22.9720471362017,"(15,30]"
8,22.9736842105263,"(15,30]"
2506,22.99375975039,"(15,30]"
5675,22.9946737683089,"(15,30]"
5330,23.0099875156055,"(15,30]"
308,23.0238663484487,"(15,30]"
5441,23.0321888412017,"(15,30]"
645,23.0357142857143,"(15,30]"
5187,23.0671328671329,"(15,30]"
2976,23.0757575757576,"(15,30]"
935,23.076404494382,"(15,30]"
2929,23.082774049217,"(15,30]"
4349,23.0879120879121,"(15,30]"
4678,23.0954301075269,"(15,30]"
2204,23.1194539249147,"(15,30]"
2469,23.1215970961887,"(15,30]"
5592,23.1461538461538,"(15,30]"
3137,23.1472253680634,"(15,30]"
1051,23.1553398058252,"(15,30]"
2185,23.1766146311601,"(15,30]"
6504,23.2,"(15,30]"
2327,23.2119944211994,"(15,30]"
3478,23.2142857142857,"(15,30]"
2652,23.2158703071672,"(15,30]"
2180,23.2348484848485,"(15,30]"
4524,23.2352941176471,"(15,30]"
728,23.2619047619048,"(15,30]"
2653,23.2889100428367,"(15,30]"
2177,23.304347826087,"(15,30]"
2160,23.3095768374165,"(15,30]"
142,23.3125414731254,"(15,30]"
2226,23.3167870036101,"(15,30]"
5412,23.3292682926829,"(15,30]"
555,23.3304904051173,"(15,30]"
560,23.3333333333333,"(15,30]"
4381,23.353982300885,"(15,30]"
1411,23.358024691358,"(15,30]"
4293,23.3792452830189,"(15,30]"
5342,23.384307108205,"(15,30]"
2140,23.3935808832142,"(15,30]"
6669,23.3963414634146,"(15,30]"
2150,23.396933560477,"(15,30]"
4739,23.4039145907473,"(15,30]"
4440,23.4150081566069,"(15,30]"
143,23.425,"(15,30]"
3483,23.433598183882,"(15,30]"
1172,23.4365079365079,"(15,30]"
894,23.4450549450549,"(15,30]"
2183,23.4470714669533,"(15,30]"
948,23.4491017964072,"(15,30]"
2162,23.455155071249,"(15,30]"
1473,23.455421686747,"(15,30]"
4677,23.4694960212202,"(15,30]"
3704,23.4962406015038,"(15,30]"
4006,23.5089285714286,"(15,30]"
43,23.5167464114833,"(15,30]"
1121,23.5263157894737,"(15,30]"
5353,23.5489242558208,"(15,30]"
1305,23.5569363428861,"(15,30]"
5195,23.5595567867036,"(15,30]"
2996,23.5872459705676,"(15,30]"
2117,23.5945945945946,"(15,30]"
579,23.5984555984556,"(15,30]"
6608,23.6041666666667,"(15,30]"
5297,23.6118363794604,"(15,30]"
6016,23.6222222222222,"(15,30]"
6601,23.6485074626866,"(15,30]"
3476,23.6596091205212,"(15,30]"
4583,23.662492172824,"(15,30]"
6100,23.6842105263158,"(15,30]"
96,23.7130434782609,"(15,30]"
3796,23.7138058448102,"(15,30]"
3907,23.7536231884058,"(15,30]"
6644,23.76,"(15,30]"
3702,23.7708333333333,"(15,30]"
6538,23.7714285714286,"(15,30]"
3507,23.7814873777576,"(15,30]"
4768,23.7884615384615,"(15,30]"
5250,23.798976017246,"(15,30]"
984,23.8169014084507,"(15,30]"
6568,23.8181818181818,"(15,30]"
4324,23.8260869565217,"(15,30]"
6540,23.85,"(15,30]"
2294,23.8500477554919,"(15,30]"
4996,23.8562197092084,"(15,30]"
3996,23.8705501618123,"(15,30]"
5936,23.8707865168539,"(15,30]"
1021,23.8741924515471,"(15,30]"
6289,23.88,"(15,30]"
1782,23.8857504215852,"(15,30]"
3864,23.8888888888889,"(15,30]"
1887,23.9230769230769,"(15,30]"
2288,23.9259259259259,"(15,30]"
6511,23.9317507418398,"(15,30]"
4633,23.938202247191,"(15,30]"
3106,23.9401496259352,"(15,30]"
2457,23.9581850533808,"(15,30]"
1779,23.9616368286445,"(15,30]"
4694,23.962441314554,"(15,30]"
2097,23.96875,"(15,30]"
1427,24,"(15,30]"
5656,24,"(15,30]"
2423,24.0151515151515,"(15,30]"
1154,24.0641646489104,"(15,30]"
2193,24.0657718120805,"(15,30]"
5515,24.0697674418605,"(15,30]"
2482,24.0840597758406,"(15,30]"
2049,24.0885416666667,"(15,30]"
927,24.0961145194274,"(15,30]"
1458,24.1032649962035,"(15,30]"
5138,24.1081081081081,"(15,30]"
4868,24.125,"(15,30]"
3506,24.1319095477387,"(15,30]"
3720,24.1631878557875,"(15,30]"
6000,24.1726907630522,"(15,30]"
6398,24.1766004415011,"(15,30]"
1584,24.1935483870968,"(15,30]"
5467,24.2206082614616,"(15,30]"
2168,24.2278106508876,"(15,30]"
575,24.2660550458716,"(15,30]"
4506,24.2852125043906,"(15,30]"
3486,24.2947368421053,"(15,30]"
502,24.304347826087,"(15,30]"
4335,24.3239436619718,"(15,30]"
986,24.3258064516129,"(15,30]"
4510,24.3351573187415,"(15,30]"
5390,24.3381642512077,"(15,30]"
3823,24.3459119496855,"(15,30]"
4239,24.3494065281899,"(15,30]"
2119,24.3639357218124,"(15,30]"
4618,24.3670284938942,"(15,30]"
5295,24.3701657458564,"(15,30]"
601,24.3842794759825,"(15,30]"
2233,24.3858039594399,"(15,30]"
3762,24.3960396039604,"(15,30]"
3891,24.4244444444444,"(15,30]"
2533,24.4375,"(15,30]"
1800,24.4385964912281,"(15,30]"
764,24.4469622331691,"(15,30]"
5079,24.4545454545455,"(15,30]"
2368,24.4630872483221,"(15,30]"
4837,24.4656357388316,"(15,30]"
2329,24.4686098654709,"(15,30]"
200,24.4746446407991,"(15,30]"
2136,24.4959677419355,"(15,30]"
637,24.5,"(15,30]"
5198,24.5,"(15,30]"
2399,24.5058400718778,"(15,30]"
6563,24.5175097276265,"(15,30]"
5186,24.5324675324675,"(15,30]"
4742,24.5490196078431,"(15,30]"
2340,24.5504807692308,"(15,30]"
6598,24.5571428571429,"(15,30]"
2684,24.5738255033557,"(15,30]"
4542,24.6536170212766,"(15,30]"
2989,24.6586826347305,"(15,30]"
6385,24.6623376623377,"(15,30]"
4553,24.6964129483815,"(15,30]"
1701,24.6966067864271,"(15,30]"
1467,24.7120315581854,"(15,30]"
2190,24.7155361050328,"(15,30]"
1878,24.7253269916766,"(15,30]"
2194,24.7360970677452,"(15,30]"
5644,24.7518796992481,"(15,30]"
5785,24.7551020408163,"(15,30]"
6609,24.7555816686251,"(15,30]"
3717,24.7651006711409,"(15,30]"
5218,24.7675675675676,"(15,30]"
5225,24.772030651341,"(15,30]"
558,24.7727272727273,"(15,30]"
1747,24.7745238582838,"(15,30]"
628,24.8,"(15,30]"
6388,24.8011363636364,"(15,30]"
6162,24.8270676691729,"(15,30]"
5379,24.8279569892473,"(15,30]"
1627,24.8481012658228,"(15,30]"
4044,24.8527918781726,"(15,30]"
4543,24.875571820677,"(15,30]"
818,24.9146928944199,"(15,30]"
1252,24.9209726443769,"(15,30]"
3104,24.9356483729966,"(15,30]"
6643,24.9411764705882,"(15,30]"
981,24.9444444444444,"(15,30]"
4715,24.975793857366,"(15,30]"
4574,24.9822799763733,"(15,30]"
2256,24.9910714285714,"(15,30]"
2697,24.9910714285714,"(15,30]"
5291,24.9992193598751,"(15,30]"
88,25,"(15,30]"
2492,25,"(15,30]"
2808,25,"(15,30]"
6032,25,"(15,30]"
4130,25.0319104848736,"(15,30]"
381,25.0769230769231,"(15,30]"
4520,25.0812854442344,"(15,30]"
6154,25.0823529411765,"(15,30]"
2196,25.0827814569536,"(15,30]"
4636,25.1034482758621,"(15,30]"
2173,25.1396930250631,"(15,30]"
2685,25.1778385772914,"(15,30]"
696,25.1789612097304,"(15,30]"
2248,25.2142857142857,"(15,30]"
5676,25.2145695364238,"(15,30]"
6038,25.245308310992,"(15,30]"
2087,25.2647058823529,"(15,30]"
3872,25.2727272727273,"(15,30]"
4290,25.2777777777778,"(15,30]"
946,25.2935206869633,"(15,30]"
3044,25.3073170731707,"(15,30]"
5435,25.3178021978022,"(15,30]"
4286,25.3409090909091,"(15,30]"
3438,25.3478260869565,"(15,30]"
5536,25.375,"(15,30]"
1277,25.3927813163482,"(15,30]"
3602,25.4062713019768,"(15,30]"
1537,25.4285714285714,"(15,30]"
953,25.4296160877514,"(15,30]"
4966,25.4343807763401,"(15,30]"
4734,25.4424242424242,"(15,30]"
3919,25.4498359118612,"(15,30]"
2613,25.4545454545455,"(15,30]"
6573,25.4851485148515,"(15,30]"
929,25.5303921568627,"(15,30]"
1829,25.5315487571702,"(15,30]"
4419,25.531746031746,"(15,30]"
897,25.5555555555556,"(15,30]"
5221,25.5820105820106,"(15,30]"
4613,25.5836755178392,"(15,30]"
2342,25.6349206349206,"(15,30]"
5653,25.6355140186916,"(15,30]"
1280,25.6436285097192,"(15,30]"
2312,25.6467391304348,"(15,30]"
4582,25.6535473847747,"(15,30]"
784,25.6558704453441,"(15,30]"
634,25.672,"(15,30]"
1581,25.6875,"(15,30]"
992,25.6984126984127,"(15,30]"
1457,25.7014652014652,"(15,30]"
908,25.7052810902896,"(15,30]"
5527,25.7065217391304,"(15,30]"
1470,25.7098765432099,"(15,30]"
2627,25.7247706422018,"(15,30]"
5672,25.7429705590473,"(15,30]"
6061,25.75,"(15,30]"
6497,25.7631578947368,"(15,30]"
5233,25.7671232876712,"(15,30]"
2549,25.8186813186813,"(15,30]"
3472,25.8386866523912,"(15,30]"
1007,25.8525641025641,"(15,30]"
4068,25.8556505223172,"(15,30]"
2726,25.8587196467991,"(15,30]"
2291,25.8629441624365,"(15,30]"
527,25.8745724059293,"(15,30]"
578,25.9,"(15,30]"
5089,25.9130434782609,"(15,30]"
1874,26,"(15,30]"
4384,26,"(15,30]"
5726,26.0118187787262,"(15,30]"
967,26.0363741339492,"(15,30]"
2781,26.0590778097983,"(15,30]"
5212,26.0678466076696,"(15,30]"
5617,26.1219512195122,"(15,30]"
2287,26.1400796439447,"(15,30]"
3878,26.1494708994709,"(15,30]"
1744,26.171974522293,"(15,30]"
6064,26.2063492063492,"(15,30]"
6073,26.2123368920522,"(15,30]"
3300,26.2350230414747,"(15,30]"
6498,26.2352941176471,"(15,30]"
3751,26.2542372881356,"(15,30]"
6610,26.2770137524558,"(15,30]"
3400,26.304347826087,"(15,30]"
2128,26.3072011351543,"(15,30]"
1254,26.3345001944769,"(15,30]"
2980,26.3428571428571,"(15,30]"
5451,26.3856907894737,"(15,30]"
5990,26.3926940639269,"(15,30]"
4753,26.4,"(15,30]"
5691,26.4316617502458,"(15,30]"
3492,26.4634703196347,"(15,30]"
2210,26.4941176470588,"(15,30]"
6080,26.4951898734177,"(15,30]"
3011,26.5185185185185,"(15,30]"
5922,26.5272727272727,"(15,30]"
3648,26.5346534653465,"(15,30]"
6078,26.5371747211896,"(15,30]"
3689,26.5450695704779,"(15,30]"
3666,26.5714285714286,"(15,30]"
5623,26.5731707317073,"(15,30]"
1719,26.5795454545455,"(15,30]"
4864,26.5806451612903,"(15,30]"
3045,26.6,"(15,30]"
757,26.625,"(15,30]"
6675,26.6291079812207,"(15,30]"
5574,26.6486486486486,"(15,30]"
6396,26.656862745098,"(15,30]"
4894,26.6913214990138,"(15,30]"
957,26.6969009826153,"(15,30]"
1952,26.7562311178248,"(15,30]"
3002,26.7729032258065,"(15,30]"
6093,26.7777777777778,"(15,30]"
4667,26.780236747298,"(15,30]"
6074,26.7857142857143,"(15,30]"
5276,26.7889908256881,"(15,30]"
2648,26.7903005464481,"(15,30]"
4218,26.7936507936508,"(15,30]"
345,26.807881773399,"(15,30]"
2593,26.8175248419151,"(15,30]"
5401,26.8727484020918,"(15,30]"
5143,26.875,"(15,30]"
4607,26.8775510204082,"(15,30]"
2710,26.9005360333532,"(15,30]"
2479,26.9166666666667,"(15,30]"
4048,26.9255319148936,"(15,30]"
738,26.9312039312039,"(15,30]"
2239,26.9497206703911,"(15,30]"
5312,26.9772727272727,"(15,30]"
1340,26.9927536231884,"(15,30]"
136,27.0082417582418,"(15,30]"
1042,27.0164835164835,"(15,30]"
4328,27.0470588235294,"(15,30]"
2106,27.0738636363636,"(15,30]"
6640,27.0888888888889,"(15,30]"
6448,27.1067776456599,"(15,30]"
5868,27.1153846153846,"(15,30]"
842,27.1696202531646,"(15,30]"
4617,27.1767441860465,"(15,30]"
5308,27.2,"(15,30]"
3856,27.2333333333333,"(15,30]"
6519,27.24,"(15,30]"
4959,27.2623345367028,"(15,30]"
4358,27.2710843373494,"(15,30]"
4288,27.3095238095238,"(15,30]"
5678,27.3172043010753,"(15,30]"
2655,27.3624288425047,"(15,30]"
936,27.3663366336634,"(15,30]"
1257,27.4090909090909,"(15,30]"
6310,27.4274376417234,"(15,30]"
4551,27.4565434565435,"(15,30]"
1233,27.4583333333333,"(15,30]"
3786,27.4918032786885,"(15,30]"
790,27.5,"(15,30]"
5665,27.5254237288136,"(15,30]"
2515,27.5271739130435,"(15,30]"
3058,27.5588235294118,"(15,30]"
3455,27.5937149270483,"(15,30]"
5262,27.6044061302682,"(15,30]"
943,27.6106557377049,"(15,30]"
4321,27.6153846153846,"(15,30]"
1656,27.6479591836735,"(15,30]"
2538,27.65625,"(15,30]"
787,27.6639586410635,"(15,30]"
775,27.6785714285714,"(15,30]"
3121,27.6806853582555,"(15,30]"
70,27.6875,"(15,30]"
1571,27.7182686683564,"(15,30]"
559,27.7333333333333,"(15,30]"
2244,27.7341710971484,"(15,30]"
5204,27.7675438596491,"(15,30]"
3021,27.7688172043011,"(15,30]"
5289,27.7717391304348,"(15,30]"
2277,27.8173258003766,"(15,30]"
745,27.8520055325035,"(15,30]"
2262,27.8640776699029,"(15,30]"
3870,27.8775510204082,"(15,30]"
1414,27.8827493261456,"(15,30]"
508,27.9363732767762,"(15,30]"
3042,27.9408284023669,"(15,30]"
4198,27.982206405694,"(15,30]"
4306,27.984126984127,"(15,30]"
6273,27.9865771812081,"(15,30]"
4431,28,"(15,30]"
5309,28.0239520958084,"(15,30]"
2220,28.0367647058824,"(15,30]"
6351,28.0434782608696,"(15,30]"
2255,28.09375,"(15,30]"
4709,28.1172839506173,"(15,30]"
4527,28.1910112359551,"(15,30]"
3757,28.2142857142857,"(15,30]"
5403,28.2230623818526,"(15,30]"
4689,28.2934782608696,"(15,30]"
5376,28.2953020134228,"(15,30]"
3869,28.3125,"(15,30]"
4018,28.3163636363636,"(15,30]"
3574,28.3192771084337,"(15,30]"
2497,28.3298429319372,"(15,30]"
4576,28.3840579710145,"(15,30]"
4772,28.4227848101266,"(15,30]"
5413,28.4230769230769,"(15,30]"
4090,28.4342105263158,"(15,30]"
5626,28.4434782608696,"(15,30]"
3682,28.4485507926086,"(15,30]"
6414,28.4705882352941,"(15,30]"
4727,28.4904580152672,"(15,30]"
4606,28.5121182743577,"(15,30]"
4914,28.5181818181818,"(15,30]"
4708,28.5356835769561,"(15,30]"
749,28.583850931677,"(15,30]"
6367,28.6153846153846,"(15,30]"
3434,28.625,"(15,30]"
3463,28.6277602523659,"(15,30]"
4079,28.6470588235294,"(15,30]"
892,28.6530612244898,"(15,30]"
2169,28.6923076923077,"(15,30]"
2356,28.6935933147632,"(15,30]"
4462,28.6946778711485,"(15,30]"
2913,28.7305936073059,"(15,30]"
5214,28.7333333333333,"(15,30]"
2971,28.7632241813602,"(15,30]"
556,28.7768595041322,"(15,30]"
4737,28.7789115646259,"(15,30]"
5712,28.8207547169811,"(15,30]"
5461,28.8472222222222,"(15,30]"
3351,28.878612716763,"(15,30]"
1248,28.9278350515464,"(15,30]"
1560,28.9428571428571,"(15,30]"
5905,29,"(15,30]"
5961,29.0020618556701,"(15,30]"
5949,29.0127388535032,"(15,30]"
4630,29.0253164556962,"(15,30]"
6269,29.1258278145695,"(15,30]"
1310,29.1406844106464,"(15,30]"
6517,29.2025723472669,"(15,30]"
2407,29.2439024390244,"(15,30]"
3746,29.2474226804124,"(15,30]"
3634,29.2972972972973,"(15,30]"
537,29.3135593220339,"(15,30]"
2094,29.3260869565217,"(15,30]"
2269,29.3333333333333,"(15,30]"
6539,29.3349056603774,"(15,30]"
383,29.3358778625954,"(15,30]"
5687,29.4367816091954,"(15,30]"
1528,29.4647887323944,"(15,30]"
5732,29.4805194805195,"(15,30]"
6674,29.5,"(15,30]"
4603,29.5080946450809,"(15,30]"
3024,29.5137614678899,"(15,30]"
4046,29.5294117647059,"(15,30]"
5385,29.5652173913043,"(15,30]"
4446,29.6016260162602,"(15,30]"
744,29.6216216216216,"(15,30]"
2082,29.6333333333333,"(15,30]"
2053,29.65625,"(15,30]"
6502,29.6705426356589,"(15,30]"
6646,29.695652173913,"(15,30]"
3583,29.7391304347826,"(15,30]"
1908,29.758064516129,"(15,30]"
6278,29.8273381294964,"(15,30]"
56,29.8468468468468,"(15,30]"
2517,29.8508287292818,"(15,30]"
3756,29.8712121212121,"(15,30]"
2365,29.8741529525653,"(15,30]"
2032,29.8848484848485,"(15,30]"
585,29.8990825688073,"(15,30]"
4758,29.9255131964809,"(15,30]"
4026,29.9411764705882,"(15,30]"
325,29.943661971831,"(15,30]"
2047,29.9444444444444,"(15,30]"
6383,29.9660377358491,"(15,30]"
5442,29.9928571428571,"(15,30]"
535,30,"(15,30]"
4320,30.0481927710843,"(30,45]"
5709,30.0866666666667,"(30,45]"
608,30.0943657103353,"(30,45]"
1209,30.1309523809524,"(30,45]"
5487,30.1886908420406,"(30,45]"
2453,30.2537313432836,"(30,45]"
1454,30.2931185944363,"(30,45]"
5647,30.3063583815029,"(30,45]"
2529,30.3666666666667,"(30,45]"
4047,30.3977272727273,"(30,45]"
374,30.4,"(30,45]"
1259,30.4038461538462,"(30,45]"
81,30.4242424242424,"(30,45]"
2125,30.4261555806088,"(30,45]"
3845,30.4330808080808,"(30,45]"
2488,30.4476744186047,"(30,45]"
1912,30.5714285714286,"(30,45]"
1415,30.5869565217391,"(30,45]"
377,30.6060606060606,"(30,45]"
3984,30.6273031825796,"(30,45]"
2120,30.6337448559671,"(30,45]"
255,30.6470588235294,"(30,45]"
2498,30.6530612244898,"(30,45]"
1600,30.6575342465753,"(30,45]"
2650,30.6934097421203,"(30,45]"
4334,30.7096774193548,"(30,45]"
6629,30.7142857142857,"(30,45]"
952,30.7153001936733,"(30,45]"
589,30.8100558659218,"(30,45]"
3085,30.8216560509554,"(30,45]"
6526,30.8387096774194,"(30,45]"
2639,30.8709677419355,"(30,45]"
3316,30.905,"(30,45]"
5925,30.9090909090909,"(30,45]"
4516,30.9324116743472,"(30,45]"
2511,31,"(30,45]"
2662,31.0115606936416,"(30,45]"
2532,31.0444444444444,"(30,45]"
6283,31.0655105973025,"(30,45]"
4660,31.0972222222222,"(30,45]"
577,31.1136363636364,"(30,45]"
5270,31.1142857142857,"(30,45]"
5323,31.1758050478677,"(30,45]"
6412,31.1986754966887,"(30,45]"
4625,31.2025316455696,"(30,45]"
3834,31.2128060263653,"(30,45]"
2677,31.25,"(30,45]"
5107,31.25,"(30,45]"
141,31.3045977011494,"(30,45]"
3461,31.3078431372549,"(30,45]"
403,31.320351758794,"(30,45]"
4714,31.3404255319149,"(30,45]"
2986,31.36,"(30,45]"
3012,31.3792134831461,"(30,45]"
3862,31.4188481675393,"(30,45]"
3037,31.4801418439716,"(30,45]"
6530,31.4842105263158,"(30,45]"
2943,31.5143307086614,"(30,45]"
6028,31.526558891455,"(30,45]"
6635,31.609375,"(30,45]"
5697,31.6709677419355,"(30,45]"
4622,31.6966292134831,"(30,45]"
47,31.7667785234899,"(30,45]"
5328,31.7951219512195,"(30,45]"
5529,31.8532110091743,"(30,45]"
362,31.8631578947368,"(30,45]"
4376,31.8703703703704,"(30,45]"
6085,31.872,"(30,45]"
5335,31.8725701943844,"(30,45]"
4656,31.92,"(30,45]"
656,31.9483870967742,"(30,45]"
5268,32,"(30,45]"
5365,32.0062111801242,"(30,45]"
2683,32.122641509434,"(30,45]"
6569,32.2647058823529,"(30,45]"
2234,32.3008849557522,"(30,45]"
5731,32.3389830508475,"(30,45]"
1006,32.3961904761905,"(30,45]"
4266,32.4,"(30,45]"
4486,32.4285714285714,"(30,45]"
3743,32.4679245283019,"(30,45]"
1966,32.5,"(30,45]"
2212,32.5,"(30,45]"
2749,32.5,"(30,45]"
6377,32.5,"(30,45]"
69,32.5413533834586,"(30,45]"
5753,32.5769230769231,"(30,45]"
3837,32.5882352941176,"(30,45]"
2737,32.6425925925926,"(30,45]"
6514,32.6519607843137,"(30,45]"
2536,32.655737704918,"(30,45]"
5460,32.6666666666667,"(30,45]"
5511,32.6666666666667,"(30,45]"
6407,32.6666666666667,"(30,45]"
1052,32.6788321167883,"(30,45]"
1881,32.75,"(30,45]"
2270,32.7578947368421,"(30,45]"
6493,32.8262195121951,"(30,45]"
398,33,"(30,45]"
2077,33,"(30,45]"
5234,33,"(30,45]"
3415,33.0192307692308,"(30,45]"
6009,33.0538116591928,"(30,45]"
5637,33.0701754385965,"(30,45]"
3654,33.0813953488372,"(30,45]"
3749,33.125,"(30,45]"
5493,33.1280487804878,"(30,45]"
6455,33.1704980842912,"(30,45]"
2189,33.2175141242938,"(30,45]"
5998,33.2333333333333,"(30,45]"
5394,33.3271028037383,"(30,45]"
3874,33.3410404624277,"(30,45]"
1255,33.375486381323,"(30,45]"
3988,33.4,"(30,45]"
5416,33.4102564102564,"(30,45]"
3846,33.4945652173913,"(30,45]"
610,33.5,"(30,45]"
3584,33.5537190082645,"(30,45]"
1380,33.5953757225434,"(30,45]"
5660,33.6060358890701,"(30,45]"
2347,33.6181818181818,"(30,45]"
6537,33.6730769230769,"(30,45]"
1572,33.7142857142857,"(30,45]"
4729,33.7423664122137,"(30,45]"
2054,33.7575757575758,"(30,45]"
4414,33.8030303030303,"(30,45]"
331,33.830985915493,"(30,45]"
6500,33.9171974522293,"(30,45]"
580,33.9545454545455,"(30,45]"
532,34,"(30,45]"
2452,34.0332187857961,"(30,45]"
5374,34.0714285714286,"(30,45]"
720,34.125,"(30,45]"
4895,34.2142857142857,"(30,45]"
6130,34.2805084745763,"(30,45]"
2521,34.3428571428571,"(30,45]"
2696,34.3478260869565,"(30,45]"
3589,34.4277108433735,"(30,45]"
4555,34.5245901639344,"(30,45]"
6389,34.5357142857143,"(30,45]"
1240,34.5748031496063,"(30,45]"
3580,34.5970149253731,"(30,45]"
2045,34.6666666666667,"(30,45]"
3897,34.6836734693878,"(30,45]"
914,34.695652173913,"(30,45]"
3744,34.7342143906021,"(30,45]"
5900,34.7353535353535,"(30,45]"
2580,34.864406779661,"(30,45]"
6069,34.9180327868852,"(30,45]"
72,34.9333333333333,"(30,45]"
1279,35.0793650793651,"(30,45]"
3009,35.0893081761006,"(30,45]"
2141,35.1309523809524,"(30,45]"
35,35.2631578947368,"(30,45]"
4088,35.2832369942197,"(30,45]"
2531,35.2948717948718,"(30,45]"
2059,35.3393316195373,"(30,45]"
1440,35.3915547024952,"(30,45]"
140,35.3968253968254,"(30,45]"
4569,35.4922279792746,"(30,45]"
1710,35.5333333333333,"(30,45]"
4699,35.5616113744076,"(30,45]"
2224,35.5714285714286,"(30,45]"
5260,35.7089947089947,"(30,45]"
4631,35.7779552715655,"(30,45]"
4364,35.8235294117647,"(30,45]"
583,35.8478260869565,"(30,45]"
5,36.0679611650485,"(30,45]"
6506,36.0790190735695,"(30,45]"
6413,36.08,"(30,45]"
2061,36.1441441441441,"(30,45]"
2478,36.1994884910486,"(30,45]"
5255,36.3030303030303,"(30,45]"
4512,36.3333333333333,"(30,45]"
2670,36.7313432835821,"(30,45]"
2746,36.8397435897436,"(30,45]"
3417,36.9035532994924,"(30,45]"
2051,36.921815889029,"(30,45]"
6095,36.9533678756477,"(30,45]"
1900,36.9575757575758,"(30,45]"
5480,37.1707317073171,"(30,45]"
2985,37.2325581395349,"(30,45]"
5232,37.34375,"(30,45]"
2543,37.4102564102564,"(30,45]"
144,37.5709946848899,"(30,45]"
115,37.84,"(30,45]"
2231,38.0714285714286,"(30,45]"
3929,38.2352941176471,"(30,45]"
6384,38.3282442748092,"(30,45]"
3136,38.3643564356436,"(30,45]"
771,38.3974137931034,"(30,45]"
2389,38.4285714285714,"(30,45]"
6126,38.5333333333333,"(30,45]"
2993,38.6115702479339,"(30,45]"
4312,38.6168009205984,"(30,45]"
2062,38.6666666666667,"(30,45]"
6378,38.7096774193548,"(30,45]"
5333,38.7483443708609,"(30,45]"
574,38.7789473684211,"(30,45]"
2740,38.8027079303675,"(30,45]"
2539,39.1933962264151,"(30,45]"
4673,39.2162162162162,"(30,45]"
2918,39.3235294117647,"(30,45]"
5215,39.3707865168539,"(30,45]"
5081,39.5172413793103,"(30,45]"
6585,39.5714285714286,"(30,45]"
2058,39.7445652173913,"(30,45]"
6282,39.8846153846154,"(30,45]"
73,39.8888888888889,"(30,45]"
48,39.9117647058824,"(30,45]"
3833,39.9281663516068,"(30,45]"
5356,39.9285714285714,"(30,45]"
2060,39.956204379562,"(30,45]"
4055,40,"(30,45]"
2041,40.0909090909091,"(30,45]"
4765,40.1538461538462,"(30,45]"
4482,40.312101910828,"(30,45]"
3588,40.313679245283,"(30,45]"
2690,40.3809523809524,"(30,45]"
4731,40.5955284552846,"(30,45]"
379,40.5967741935484,"(30,45]"
4546,40.6209523809524,"(30,45]"
3425,40.6538461538462,"(30,45]"
413,40.6780626780627,"(30,45]"
2056,40.7562189054726,"(30,45]"
2111,40.76,"(30,45]"
923,40.7986651835373,"(30,45]"
1909,40.8142857142857,"(30,45]"
146,40.852,"(30,45]"
